,data
0,0.797131185201531
1,0.7670360902288438
2,0.6822181198136776
3,0.5654259155471533
4,0.5602860704890685
5,0.5410926442076627
6,0.5772956866133824
7,0.4905225307682498
8,0.5213299379900296
9,0.8969884555327522
10,0.8195294037076779
11,0.6445830589990205
12,0.730670862166838
13,0.6971404889453303
14,0.6709418292361078
15,0.8000998201677711
16,0.5715505028698576
17,0.6542960219689428
18,0.49740628784694774
19,0.7045891041594642
20,0.5223309119667282
21,0.6687594467043153
22,0.552276821924913
23,0.7378096590817063
24,0.6833856362562274
25,0.6250073856696239
26,0.6721933046203513
27,0.5466363632900162
28,0.8400248256839662
29,0.5291224804908226
