,data
0,0.5778668692788247
1,1.5576415448977885
2,1.8987739685186276
3,2.898891957403502
4,5.200023521330859
5,1.572995951081701
6,3.5025572814358323
7,0.9859185983464174
8,3.9391773612460828
9,1.2757792666344863
10,1.9097392894200067
11,1.1770065396324467
12,1.1726385975769047
13,3.764203462585216
14,4.071962172386412
15,2.902657362000551
16,0.8495536214304127
17,4.93697229138285
18,0.9365564616994622
19,2.3100395400949973
20,3.1187842427696086
21,3.5778830253495517
22,0.37249826283580956
23,1.0039715721171485
24,1.2470767985344078
25,2.959494836200066
26,1.7345288052319705
27,4.4448538791988454
28,2.5644709968600066
29,4.144547105140015
