data
0.958131
0.343142
0.123158
0.123516
0.352818
0.360032
0.209059
0.135486
0.349425
0.358489
0.173408
0.100184
0.202687
0.067896
0.361168
0.09766
0.149206
0.392783
0.170728
0.086644
0.173858
0.328253
0.320795
0.382372
0.293224
0.341408
0.440742
0.098262
0.732868
0.400386
