,data
0,0.7366630517817936
1,0.5579638292673571
2,1.1261452551899225
3,2.050614182612102
4,1.841585772902538
5,1.6705837910563028
6,1.5130233090670298
7,0.1492821271421123
8,1.6656274754716958
9,1.6226346078268163
10,3.0677159907890212
11,2.0214055379548936
12,1.9769490647922496
13,1.8508668430191098
14,1.9374289320933964
15,0.9432514803545999
16,1.077603371114256
17,1.5810492998559582
18,1.489750318449537
19,1.020683032879011
20,1.4720068039701741
21,2.0609718287955
22,2.1553232345854725
23,0.8642926948831275
24,1.343330623721493
25,1.6097534717582063
26,1.5716051957632131
27,1.0899105210393203
28,1.654628717656627
29,1.1626231158019487
