,data
0,1.9579728247113228
1,1.5840037950519783
2,1.5842922162954076
3,1.6128136040269312
4,1.5141095281790513
5,1.9712075353027068
6,3.617004838474926
7,1.4757048884824635
8,0.3921933741883339
9,2.3424597722629024
10,-0.3351784629721166
11,2.477726493148829
12,0.887049774700384
13,1.5289970711309357
14,0.9662931152855496
15,1.1658004760312144
16,1.1458646932195191
17,2.2873964999569587
18,2.372234697574674
19,1.7103728457588558
20,2.780511145827148
21,0.19164262819165345
22,1.6929821087438532
23,2.9499540454823268
24,1.598497568331519
25,1.4842427730190306
26,1.2774143640751618
27,0.9260210296488138
28,2.0703599597947764
29,0.34938457557340863
