data
2.34136
2.21044
13.1637
1.30961
1.57239
12.4782
1.02157
1.10429
1.29194
1.1554
1.02599
1.32132
1.27169
1.14929
12.563
1.05444
1.00839
1.35572
1.14967
1.17182
12.9226
1.10922
1.12849
1.16055
12.4812
1.27607
12.7341
1.24951
1.3234
1.1457
1.33002
1.10778
12.5998
1.17665
1.09133
1.15642
1.18442
1.30762
1.63076
1.19837
1.12612
1.37031
1.16074
1.30926
12.5106
1.05364
1.16548
1.05297
1.18308
1.14116
1.16647
12.4313
1.11108
13.1407
1.02765
1.32113
1.6179
1.31025
1.34708
1.26455
1.36247
1.27838
1.55137
1.20218
1.15268
12.5063
1.12964
1.24346
1.19089
1.62106
1.15969
1.67246
1.80641
1.08202
12.4952
1.14452
1.55294
0.963557
1.08925
1.12372
1.14839
1.06746
1.12167
1.01133
0.948741
1.245
1.39188
1.16378
