,data
0,0.8526441785109534
1,0.70012863163743
2,0.8619580843035934
3,0.8460321912562423
4,0.8426762824362649
5,0.6592586926098496
6,0.6361178234970372
7,0.8311946093963272
8,0.8251425015260984
9,0.6725903211650742
10,0.7010661950213025
11,0.8891338166664772
12,1.0542771351332292
13,0.7375244853203984
14,0.5969961979034331
15,0.696160262295578
16,0.7218572932437304
17,0.634336950272253
18,0.537275846279724
19,0.9652436872409841
20,0.8529037058779848
21,0.6526596239832868
22,0.9049545257502446
23,0.8212854020281433
24,0.8219494853189432
25,0.9182150505108841
26,0.8225457085874257
27,0.8315778672908839
28,0.7713785939636205
29,0.7296809127173478
