,data
0,0.02982839661533987
1,0.7280323591921759
2,1.6276649809113723
3,0.8461412942296265
4,1.9031503205815694
5,1.4838316778296265
6,1.5149701765172048
7,1.7100755745928204
8,1.629125929615264
9,1.8367544139227039
10,0.8225050421253103
11,1.0906948654353028
12,0.6844603399939782
13,1.8077701410074956
14,1.3736962675593696
15,2.053124648748348
16,1.096420955107088
17,1.6857062159861382
18,1.5547059718194631
19,1.2237972025114123
20,0.9122802916337501
21,1.937854013668789
22,2.7095869661196073
23,1.1755362759857861
24,1.4844127727358347
25,1.697744501912084
26,1.6407815790691687
27,1.174133249773758
28,1.702539557416671
29,0.8416553470075301
