,data
0,1.0481694514904414
1,1.9458654632134336
2,2.468631214295809
3,2.570698820356384
4,1.0734264258797928
5,0.6706704627180786
6,2.240483173435984
7,2.345550425089553
8,2.8389202239432034
9,1.6178652379766814
10,1.6301614068069652
11,1.5926574391596884
12,1.4877325173133307
13,1.7390665008540631
14,1.2981070025770152
15,2.9294449155963083
16,2.2253284691214974
17,1.0015037214380866
18,2.1454559667933784
19,0.8925189119301571
20,1.375147941281088
21,2.2154677310550817
22,1.5607293757627756
23,1.7534074648584235
24,0.9195607063942086
25,0.6706877296882765
26,1.3006991926974278
27,1.4487769078098567
28,2.5078207217726614
29,1.5897957646229341
