data
498.395
499.174
500.828
499.794
499.888
499.263
501.305
498.906
500.604
500.292
499.902
499.834
500.022
500.1
500.995
500.564
498.375
501.836
501.281
498.656
499.756
498.298
500.87
499.171
500.35
500.544
498.527
500.044
501.146
