data
0.691815
0.423909
0.397248
0.388455
0.419791
0.35609
0.326753
0.363015
0.506324
0.409745
0.432397
0.416753
0.503557
0.424208
0.403894
0.43187
0.471441
0.380805
0.351228
0.403903
0.40543
0.410229
0.425542
0.412366
0.451325
0.691256
0.391239
0.363151
0.479501
0.431899
0.380874
0.394134
0.44012
0.391433
0.466078
0.343058
0.522723
0.42591
0.351592
0.366411
0.462505
0.431532
0.394937
0.399503
0.534765
0.411343
0.428449
0.400613
0.47499
0.517915
0.411044
0.347319
0.444542
0.395644
0.407355
0.393084
0.500893
0.414307
0.355748
0.380795
0.432111
0.411175
0.373629
0.382865
0.444436
0.413919
0.390915
0.400866
0.458244
0.444706
0.331258
0.40427
0.420478
0.420057
0.400619
0.403575
0.468039
0.313564
0.393035
0.398444
0.495066
0.431964
0.33412
0.335509
0.45331
0.391307
0.386814
0.434266
0.458133
0.426766
0.416241
0.390272
0.473378
0.379885
0.384034
0.415402
0.33868
0.423196
0.288165
0.359403
0.492511
0.445454
0.417233
0.409311
0.465442
0.436317
0.373193
0.406787
0.426982
0.416682
1.01117
0.433724
0.466444
0.432596
0.395768
0.440741
0.439204
0.861154
0.467778
0.412719
0.469687
0.411366
0.4417
0.417742
0.42002
0.460756
0.337722
0.431954
0.328261
0.444338
0.342912
0.335746
0.414307
0.243372
0.402155
0.495869
0.437587
0.4663
0.424112
0.366394
0.417144
0.725635
0.441717
0.408395
0.349278
0.477594
0.35754
0.367847
0.399336
0.364842
0.429184
0.400824
0.435079
0.456646
0.371744
0.412648
0.435354
0.7504
0.346544
0.322475
0.432406
0.441421
0.436947
0.422928
0.392497
0.491704
0.346856
0.404209
0.583466
0.444412
0.487374
0.38687
0.418506
0.414648
0.43559
0.376371
0.432949
0.437324
0.383683
0.367499
0.428615
0.487693
0.371055
0.387104
0.416396
0.505665
0.418352
0.376873
0.442354
0.408615
0.410939
0.414641
0.692877
0.425053
0.319906
0.419585
0.403989
0.362546
0.492429
0.416111
0.436611
0.430524
0.319855
0.380808
0.388602
0.421578
0.444515
0.385334
0.394259
0.401323
0.421844
0.354054
0.406668
0.450679
0.522197
0.384413
0.346277
0.441225
0.402103
0.394781
0.486522
0.341825
0.437441
0.386126
0.364387
0.441469
0.361656
0.384035
0.388809
0.383908
0.708817
0.336403
0.421072
0.46396
