data
499.406
508.55
523.603
480.599
503.597
491.325
500.291
492.12
564.928
475.514
461.658
513.827
648.93
373.532
621.526
360.166
500.643
502.99
600.78
376.627
627.158
371.028
500.158
561.911
438.194
541.224
462.84
540.611
456.181
499.699
552.818
454.886
500.443
501.877
500.021
509.627
481.32
498.555
511.25
511.655
483.47
502.882
490.695
532.864
467.249
530.537
470.243
499
523.03
482.132
509.08
488.642
571.893
481.849
443.54
514.06
486.262
500.201
