,data
0,1.026094149763894
1,0.01599863885505992
2,1.0273982653200326
3,1.9347186237239193
4,1.685794561542704
5,1.0084715861942424
6,1.2377979556641205
7,0.6729270199771444
8,2.0075307872857864
9,1.1947956854612214
10,1.0493810397740633
11,2.323434789652783
12,1.4352604533063034
13,1.6855671490908921
14,1.1820243367827568
15,0.4184114671188709
16,1.247351139702183
17,1.1148906030267678
18,1.7416087380975656
19,0.888666002117145
20,1.2433888373900057
21,1.3813210928892423
22,1.4706325743421864
23,1.6952668649887896
24,0.8361398191144891
25,1.0950154610803144
26,1.2478492653996796
27,1.2882915967547366
28,1.440175591423461
29,1.8075834520689864
