,data
0,1.99145982753536
1,3.0792948125062125
2,2.322735071181624
3,2.4633303469884362
4,2.3166236210105566
5,1.1485580092519037
6,1.9436123806874903
7,2.294512422107301
8,1.62835488142967
9,0.010886283799068863
10,2.44390928115115
11,3.2131876540064868
12,2.788255274699938
13,2.1234176176383226
14,0.9805825637937823
15,1.2383229442427248
16,1.8637394740617008
17,0.983918734364597
18,1.341824803680467
19,1.8510919299320558
20,2.656405411158437
21,2.267556363156383
22,2.252896980516268
23,1.3056593630246012
24,2.1882755353689243
25,1.080915068524643
26,1.6718009855085074
27,1.5015582489261263
28,2.3563927477392115
29,2.046689566290393
