,data
0,0.8632774586232087
1,0.5058801917064167
2,0.6893731507498468
3,0.7825476719114846
4,0.7547757946394418
5,0.7549776749143156
6,1.0430035434687575
7,0.837876574182054
8,0.720285862500458
9,0.9229443638790844
10,0.6869874710493032
11,0.735709125942758
12,0.7636285639514512
13,0.9056782621916737
14,0.7658527938341336
15,0.7198694527924777
16,0.7582031770734116
17,1.0325006686576812
18,0.9146587267415558
19,0.793292152043383
20,0.8837693035062874
21,0.8703445283628349
22,0.8081419436112944
23,0.7270679737891081
24,0.6386682460543998
25,0.807944974321645
26,0.8585115581886932
27,1.0434036905815451
28,0.44757547658532254
29,0.6885109355748086
