,data
0,2.3818460606502994
1,1.5781426085534682
2,2.4797001808600854
3,2.2281926321827554
4,2.685174426759214
5,0.8208495613229412
6,1.9495336858519803
7,1.8673212923780456
8,2.1721890622474715
9,1.0650901198307272
10,1.7524420205505304
11,1.8127136857427089
12,1.664818712399217
13,2.112448228216036
14,1.0667471693486108
15,1.6656579995508765
16,2.319180895798334
17,1.4222250738829194
18,1.7060977913001292
19,1.7364054186551479
20,1.4827962461494977
21,2.054788495617395
22,1.3315983417552797
23,3.5956688942687602
24,2.6570591970404864
25,2.0624078086202906
26,0.44004711143444086
27,2.371172552221127
28,2.8583557520223826
29,3.4900531316134975
