,data
0,0.5955868318126568
1,0.6454828416676338
2,0.6974942327012803
3,0.37930574612183365
4,0.8792139597173754
5,0.5499632679059258
6,0.6125889406113609
7,0.7178516417386963
8,0.7245359413268572
9,0.896320277876673
10,0.6527488058652837
11,0.7037994051472458
12,0.6985479966572539
13,0.5313779264840024
14,0.5225177946501581
15,0.4620367565932161
16,0.5257470848118665
17,0.664416109241101
18,0.6598032899647052
19,0.9011883908953704
20,0.7759363764971918
21,0.5647234116302947
22,0.605305183381178
23,0.6548326597617441
24,0.6268935587559054
25,0.5915404911012883
26,0.7248699451632938
27,0.5033695645336234
28,0.9223700588714241
29,0.6309084527854124
