,data
0,0.8852731869752358
1,0.8623137760444004
2,0.8241753846916594
3,0.8777426235115507
4,1.1802458182814548
5,0.7612806928680256
6,0.7855269332281294
7,1.3783483633744413
8,1.4634196356102454
9,1.5293543599763568
10,0.5929064325198458
11,0.6112375538783386
12,0.7988475681490077
13,1.2065930765169677
14,0.4056580276797994
15,0.7818839186375148
16,0.9978164916493668
17,0.9961762201029012
18,1.586172053270769
19,0.5371271127678929
20,0.43269441075588516
21,0.15529497658891878
22,0.8916813864235864
23,0.6202513961959074
24,0.8840941947317064
25,-0.0016589005594906947
26,0.3346806940889292
27,1.0427208777608423
28,0.5127860511572562
29,1.0042553790437663
30,0.6333895993303764
31,0.8502894265324619
32,0.5326922527905413
33,0.6944838296208027
34,0.7184639167273322
35,1.590301997263584
36,1.5787172192009882
37,0.6977419250131536
38,0.4599352272249597
39,1.0673029023152898
40,1.297275910126662
41,0.7870290913969783
42,1.0731828143908895
43,0.9381724460591846
44,1.1540525562170458
45,1.097283196545906
46,1.3446150453880552
47,1.0579924851891958
48,1.2178218526501234
49,0.6639049339279924
50,0.1712971677363445
51,0.3686015711720874
52,0.11271763963301973
53,1.4198346447819896
54,0.6852054073762608
55,0.6779009180416387
56,0.3693112728072373
57,0.5205222649755068
58,1.1265369975474142
59,1.1946585418202065
60,0.5806188196466031
61,1.2375801952476575
62,0.5163553186918313
63,0.7187301772861546
64,1.473377812490683
65,0.6420427502763645
66,1.268434204415199
67,0.45596513991304194
68,1.1126081341872764
69,0.7004961913124613
70,1.5726072089160734
71,0.8362669869235179
72,1.2442375826014922
73,0.6629510402667036
74,1.0230279034844432
75,0.8298216187485831
76,0.3570038568723126
77,0.5480034614535837
78,1.0953103651819145
79,1.285577451240447
80,0.7146705063223773
81,0.4101722561474296
82,1.067864756090108
83,1.1401380489334247
84,1.0960017630699692
85,-0.13148777512698195
86,1.1728711430244512
87,0.9241986609479473
88,0.7786387387606338
