,data
0,0.8867509086115845
1,0.9239036981733276
2,1.2527122113922073
3,0.8144066104924987
4,1.0671768901890368
5,1.1488862693612776
6,1.9880546243540547
7,1.6372814763987693
8,1.3908167243275025
9,2.0341843078397313
10,1.7430479206272411
11,2.337836998147735
12,1.5193230751371702
13,2.0184129990478095
14,2.756012569315647
15,0.7809150509734715
16,0.9961396091993558
17,0.952275912744266
18,1.7933803248198614
19,1.783192507437558
20,2.772413003077915
21,2.228138442251334
22,1.2166518499427919
23,2.400475085654999
24,1.3208791120805339
25,2.8957858318779697
26,1.5122153747907385
27,1.1473336444477387
28,1.7984117232512375
29,1.054373197974285
