,data
0,0.735109623498988
1,1.3230919856775227
2,1.377463847534289
3,1.7753594073519263
4,0.8749910755337611
5,1.4252282458334542
6,2.036978747985701
7,1.1850613655624098
8,0.9828128103352151
9,0.7181954122455376
10,1.4179859587108308
11,0.6200758436758939
12,1.1410579584175458
13,0.9498252807674539
14,1.312767344060571
15,1.5059003740180699
16,1.2867049014250518
17,1.1238343891723612
18,1.3792748104782449
19,2.085233937313058
20,1.3385049309947759
21,1.4279927329127367
22,1.3754484294666722
23,0.9739953298413188
24,1.5955405078907163
25,0.7097564819069686
26,1.082097087224493
27,1.2971221329698737
28,0.7563476183933594
29,0.9431806685531183
