data
499.36
499.118
499.623
499.598
499.991
499.702
499.875
499.724
499.727
499.717
499.915
499.35
499.796
499.996
499.771
499.537
499.57
500.196
499.563
499.694
499.751
499.59
500.34
499.318
499.791
499.785
500.463
499.55
499.509
