,data
0,0.6820220580043767
1,0.5714129340483386
2,1.0120957427561892
3,0.8106784802880894
4,1.1176622833187544
5,0.9764496372018387
6,0.39686352300055094
7,1.0371886948425701
8,0.6268484653830703
9,0.7309279547148377
10,0.9561856249184604
11,0.7665924705471576
12,0.8947939702779609
13,0.9400895533323942
14,0.8757573356798328
15,0.8047953268603054
16,0.6167314501529789
17,0.7663662809183533
18,0.55717178767248
19,0.7789288803681987
20,0.8306943135335658
21,0.9001358593084487
22,1.167630833747487
23,0.7168867119385283
24,0.6944668962042087
25,0.6430279962752147
26,0.6081114217183925
27,0.8293577822878134
28,0.8588143314887375
29,0.7739140211227364
