,data
0,2.341153287983285
1,1.228231800698422
2,0.9797644809267345
3,2.4046766790314598
4,1.7131772171450657
5,0.33926801177858024
6,2.5003622293705012
7,1.6805929030142155
8,2.2869392683413965
9,0.4737078738306002
10,0.5514582182492684
11,0.4772152263048788
12,2.135380546818234
13,1.1573378113162556
14,1.18678737475531
15,1.2886476321135387
16,2.2477979614059
17,1.834721302843384
18,2.5588379442712084
19,1.7376221679940707
20,1.5663420090551534
21,1.3668063407581916
22,1.1691405661311365
23,2.211437970716172
24,1.7031877459940674
25,1.4073836490058875
26,1.5965806405583733
27,1.17209814751258
28,2.2479097861433037
29,1.4744942239412129
