,data
0,1.4855612716118458
1,1.5776681126384215
2,2.98690276467126
3,2.827732784217244
4,2.721586738628962
5,2.502090651262558
6,1.6867196764144294
7,1.3720083854114224
8,1.7775858831484876
9,1.2897497607718875
10,0.8889801897822905
11,1.7341113731829982
12,1.386820872585448
13,2.2620609823169486
14,1.051816269418096
15,2.7991121846079094
16,2.445720511634505
17,1.70947485527942
18,1.8744908868535939
19,1.4177533565579503
20,0.33123102670211213
21,1.6186568932818957
22,1.8105582242734921
23,2.4729043875830894
24,1.3477284729182417
25,3.0753378184967417
26,2.131263102250742
27,2.8004962644697287
28,1.7049956033214626
29,2.342115689070573
