data
517.361
487.527
500.185
508.215
486.571
503.722
503.197
498.749
493.895
516.119
484.007
507.724
497.51
499.134
500.632
506.672
496.697
495.902
501.978
496.82
515.18
511.464
473.585
497.171
509.124
495.806
495.358
514.032
485.903
