,data
0,5.759271227840744
1,5.507718505310661
2,3.36702592537672
3,2.3070824531568004
4,1.938276588206786
5,0.2699612288616948
6,-0.48453917094910404
7,4.290784415291314
8,2.859424578486115
9,3.6703719595709865
10,1.6004381321941925
11,4.985562349489271
12,2.8037091363851174
13,0.8767718232284447
14,3.3078757207464267
15,1.6982451529351927
16,2.6145575636815614
17,0.8455200914359107
18,0.593202685715017
19,2.9701072405057802
20,3.3012816533733127
21,2.0854299168515253
22,6.145580401784638
23,3.5889469792416913
24,2.2846057179023695
25,2.1330988674497515
26,1.3825073600135895
27,2.7605436085341646
28,2.0538303476609934
29,-0.6049120847811293
