,data
0,2.043021758883045
1,1.922675752894119
2,2.315451833793551
3,1.6611756441178998
4,1.0494844618287085
5,2.13352461453857
6,2.1996122540231062
7,1.7608550187962986
8,0.7952624107639278
9,1.8799898352677598
10,0.9252198510231565
11,1.4752720584050096
12,1.9763821428971176
13,2.2989002487910484
14,1.8632132611276744
15,1.9443968963397782
16,1.7047651692580565
17,1.852847455016445
18,2.3329345656453397
19,1.9298984704545008
20,1.5770281649605629
21,2.2810825358073044
22,2.2292147483346425
23,2.927426663614124
24,1.9739000004912173
25,1.3899368855830476
26,1.4349713236425214
27,1.4096914403373872
28,2.1557248577426202
29,1.8936864249967742
