,data
0,0.16620984581156173
1,0.9564695103326761
2,0.8465503678977622
3,0.36226653562488204
4,0.8308339814787016
5,0.28879855513705033
6,0.28301270716845345
7,0.8197614689117987
8,1.1981109431032677
9,0.6431106970797996
10,0.6661213626161728
11,1.1273337677181883
12,1.1969969142947
13,0.4612792639750594
14,1.0027100728692253
15,0.9488181483177318
16,0.741784731254908
17,0.3256954459846316
18,0.4038087856243594
19,0.8510259618748606
20,0.9070674935385007
21,0.7072080762669737
22,1.0956290925929892
23,0.6999464549959666
24,0.6904464097473172
25,0.9876347302762745
26,0.5794848947967434
27,0.7556605503957573
28,1.2035693183494884
29,0.7444521444344244
