,data
0,0.7847017911327858
1,0.648336741752874
2,1.0937499764046692
3,0.6133480616829866
4,0.6397629898462113
5,0.6646915071696642
6,0.4172230227910504
7,0.4391048863169964
8,0.8426180149949252
9,0.8350708879023806
10,1.002824254630764
11,0.674095983776384
12,0.6925990421342315
13,0.4902438819891256
14,0.9195262700061643
15,0.6995936338406776
16,0.8057725014933889
17,0.46969161069172893
18,0.7306293451144986
19,0.9612297291551068
20,0.40143979455092055
21,0.7318463886831409
22,0.6968990276985555
23,0.5150270754483313
24,0.9159689338757269
25,0.5487183016637318
26,0.47512036682931835
27,0.8233477401305813
28,0.37832836674603515
29,0.5992919026260944
30,0.3119935994676609
31,0.6975701356434834
32,0.3040650814771988
33,0.7903770850170698
34,0.9891338393041875
35,0.6326888918953998
36,0.6456954259152934
37,0.7713909413166349
38,0.5963764811078417
39,0.9378665994317825
40,0.6342336314778286
41,0.7134435833530803
42,0.6548334223859479
43,0.381940056768343
44,0.5633876498030261
45,0.610297828602017
46,0.6720912036948188
47,0.6765730477394509
48,1.2703317323200696
49,0.7150691719178194
50,0.6333442067284951
51,0.8152005188771211
52,0.5813744486231449
53,0.21657008404721523
54,1.1706973159735852
55,0.9416545021375994
56,0.8465103583576291
57,0.6637696464378084
58,0.6174571054641226
59,0.5418737432955268
60,0.6541388963560278
61,0.7475049078663685
62,0.606257375388708
63,0.32328719112459775
64,0.7242852323626223
65,0.8862155537160359
66,0.5429231408967562
67,0.31929279395755605
68,0.6509719068696054
69,0.8656847198372543
70,0.5774510829648833
71,0.8691002840851362
72,0.26314627795446716
73,0.44796401441926303
74,0.7391978640903099
75,0.6045751288809058
76,0.7507406875853174
77,0.48430466764669694
78,0.7139860643495167
79,1.2091260542467772
80,0.5251086452223666
81,0.8504009585086554
82,0.5641912960477183
83,0.5071041920503149
84,0.2891736280766397
85,0.31982364542397773
86,1.1945292267556442
87,0.6849682038346947
88,0.9445731361033465
89,0.42508831236201805
90,0.7488835507489062
91,0.7914971058395278
92,0.9581436159980552
93,0.6140148837603698
94,0.681376486514869
95,0.31868871860290204
96,0.7433538536819561
97,0.5005949362410842
98,1.2136286898670998
99,0.4830580782398887
100,0.4519379532119954
101,0.5981107149539676
102,0.43926611668857596
103,0.507308864517614
104,0.3364348424128328
105,0.8521464249791206
106,0.6567699517351733
107,0.615712277942265
108,0.5742006240439376
109,0.5942589656763491
110,0.11932781446417118
111,0.6413602930937851
112,0.386935305326662
113,0.3277195885898912
114,1.0065057711890573
115,1.2243249542329213
116,0.7758256708759967
117,0.6264045715056215
118,0.9560112202701241
119,0.9282860633288008
