data
492.802
493.388
494.84
498.705
504.764
501.686
496.791
499.065
501.293
494.258
499.444
499.89
498.23
498.36
499.341
498.321
497.65
498.637
498.27
499.397
497.353
500.676
498.14
499.741
498.839
499.467
498.148
495.139
504.345
