,data
0,3.4043665995520147
1,1.5169478377133607
2,3.731349962059661
3,1.8745708516222506
4,0.943928364929226
5,2.150762607397823
6,1.6581761783542683
7,1.4866701259768593
8,2.1775381266772804
9,1.5554076775501544
10,0.602631928029955
11,1.2601103124876565
12,2.8487705271792296
13,3.1127419026198986
14,2.3701263863204467
15,3.456749489623446
16,1.9761428091570035
17,3.427437366595375
18,1.7930390477517617
19,3.4532110665588114
20,4.002449914513129
21,1.9084031434803879
22,0.3417163547601121
23,3.4431399630568316
24,0.3362220386401902
25,0.6496117357073792
26,2.0218417589324713
27,2.583983792704699
28,2.4870042462479693
29,1.1924433247549282
