,data
0,0.8651373127250672
1,1.973066118763093
2,0.16771820579258334
3,2.116360073200073
4,0.8132371195859408
5,1.527510504127552
6,0.38963882175210396
7,2.0509648259226485
8,2.0601950638656295
9,1.2460044465192428
10,0.8253511662241122
11,2.281561975605914
12,1.8810253451543313
13,2.0101036278719904
14,1.7686577241764194
15,0.5795583778934293
16,0.9944936703281556
17,-0.43835579721357054
18,1.0966441846509314
19,1.2475688246627938
20,1.5794288918524253
21,1.5057563119131243
22,0.9737214906547178
23,1.2270830277330427
24,1.2656437349894984
25,1.0033693733551265
26,1.7373418993728311
27,1.6469383277813354
28,1.3851643567806227
29,0.6228077835334581
