,data
0,1.1992354028425916
1,1.27648330841522
2,0.7377695418333702
3,0.7963033623566195
4,0.972030893304465
5,0.9752329333525431
6,0.9313296199297766
7,0.6654526262641893
8,1.0683402370023112
9,0.9205341420027726
10,0.8396789833063936
11,0.6840837070599787
12,0.9549186432271141
13,0.7677805504162265
14,0.949759876118063
15,0.9652696128346214
16,1.2781423512101293
17,0.9853733564551437
18,1.073042197207272
19,0.9076041909684014
20,0.9869618340682587
21,0.7796779208234429
22,0.7969524653919062
23,1.0378655724842338
24,0.42816099570101807
25,0.9764421922439431
26,1.2668235749524261
27,0.5926187617547256
28,0.6783443698351951
29,0.6070836811653433
