data
48.5141
47.3128
45.2854
17.204
16.9618
44.5233
44.5806
45.0962
46.0205
44.848
47.5705
47.8773
44.8539
44.8041
44.3818
45.745
48.5114
47.6822
45.5409
45.3612
45.3205
44.4098
44.5808
44.8941
45.4137
45.3918
44.5861
44.8692
47.5983
44.9484
