data
1686.79
311.528
1027.01
472.513
499.651
2572.2
1979.73
447.456
500.106
3833.11
1075.59
1617.83
471.696
499.614
802.226
1073.49
2567.89
4496
59.4192
498.753
1352.87
426.397
219.5
499.589
887.377
248.519
363.353
1322.5
390.505
1536.13
459.221
579.663
417.527
538.869
463.746
498.019
499.317
499.049
502.282
497.831
886.969
113.807
530.377
469.258
500.888
501.081
497.632
499.008
499.863
502.35
500.989
496.31
499.669
502.95
497.718
499.386
691.383
310.393
