,data
0,-0.4492117816205803
1,2.3247246408099045
2,2.7477137281205293
3,1.9632032716152275
4,1.986687856452176
5,-0.1457127067738071
6,3.036183567237642
7,3.6694372682053347
8,2.272470304682006
9,1.0823326194056841
10,0.8687860161042531
11,1.7957183154058138
12,0.6418222635436861
13,5.315740586738656
14,3.5634662293994266
15,2.1564502775163175
16,0.26954465555445495
17,1.1158592780155585
18,6.642816449728326
19,1.1302277573780624
20,1.0283245568582204
21,1.402930095639943
22,-0.07454960940453104
23,0.8512110898018397
24,1.055670383438993
25,2.569733012564607
26,1.4132090021636228
27,1.137182626241297
28,3.6428385544536477
29,3.4332151250702454
