data
499.894
499.85
499.978
500.001
500.015
500.194
499.796
499.962
499.98
500.022
500.009
500.028
499.983
499.917
500.106
499.91
500.094
499.974
499.948
499.947
499.994
500.052
500.519
499.793
499.814
499.934
500.023
499.909
500.158
