,data
0,2.3243913845681012
1,2.432944494217085
2,1.7321390882960084
3,2.185950182256056
4,1.661820712455235
5,3.2700438151064737
6,3.314516310386323
7,2.9302083873429803
8,2.252369367446236
9,3.4253061947569625
10,0.7986801703225295
11,2.509462260917676
12,2.406141498145324
13,2.5056373935778162
14,1.1688042361053732
15,0.9365992567055597
16,3.337281358470872
17,3.501874088552122
18,2.597048681200084
19,1.3987027096263684
20,1.4408648167163416
21,2.7345154931306
22,1.951645635148458
23,3.361716397867363
24,0.18598896451973812
25,1.556426755390132
26,2.062015053404214
27,1.9674871358470591
28,0.3454287222308918
29,1.3837612094698089
30,2.909479432480355
31,1.0273831391506174
32,2.36570939057104
33,-0.4229492008937057
34,1.4815947479023084
35,1.017663299167075
36,3.800399001260269
37,4.301129499336332
38,2.731731995828466
39,0.5884008584448115
40,1.1970001932474994
41,1.1708133533298934
42,1.6039398598898067
43,1.838441957458679
44,1.9977740090989218
45,0.9760960045529905
46,0.9802215977821079
47,1.585009235380999
48,3.732678230471425
49,2.2825832889724067
50,3.818989883767735
51,1.3961528679709632
52,2.8351470104280074
53,0.8796567085126674
54,1.4947837643078763
55,0.8133486420397955
56,1.6043683575534935
57,2.735188943264208
58,0.788547304573588
59,1.6757157598614145
