,data
0,0.6660054058510382
1,0.6894336946086671
2,0.6487564365661466
3,0.702049133589139
4,0.6324934250151995
5,0.6866830747419975
6,0.7019698618803514
7,0.6767472425238359
8,0.6219195349795158
9,0.6772935845661603
10,0.6812526169598312
11,0.773746508581481
12,0.6987434201537193
13,0.7092439727284666
14,0.7161869684324527
15,0.6543865689209022
16,0.6846295306028138
17,0.6346203068620878
18,0.7446814348282115
19,0.6593223596687129
20,0.6740960958737964
21,0.7383741903329156
22,0.7278347926210895
23,0.7518212081797395
24,0.6734916431120982
25,0.6220624565643279
26,0.6414005235515445
27,0.622688373470875
28,0.7209008344677
29,0.6073267713593137
