,data
0,2.6397037889805355
1,2.805430988434837
2,1.9951991714031216
3,0.9357547508535269
4,2.989980158486717
5,2.3596558961738974
6,1.453944053823083
7,2.7342792953244928
8,0.9767380102370027
9,3.0926682379543315
10,2.343456723121568
11,3.3582093722240187
12,3.9026459717942488
13,0.436731167201591
14,2.47642938361061
15,1.2485581512462083
16,1.7717946221705252
17,1.5036924768934912
18,3.293595886921323
19,2.0680502378023644
20,1.0980229251419293
21,2.8128879672498206
22,2.7949910636063424
23,1.8785814934020473
24,3.2152034921014296
25,3.2195891829686896
26,3.777964612343119
27,2.838306230852586
28,1.4683260206470243
29,2.261003194934065
