data
499.557
500.515
499.406
500.657
499.335
508.55
491.916
500
500.219
499.437
499.866
500.47
499.541
500.144
500.05
499.95
508.392
491.762
499.909
499.939
499.676
500.372
500.397
508.33
491.757
499.478
500.464
500.426
499.917
509.825
490.393
498.856
500.9
499.26
499.707
518.49
482.866
499.219
499.534
499.907
499.942
500.351
499.695
500.259
500.52
499.641
499.449
500.819
499.682
500.023
499.743
503.981
495.834
500.557
499.449
500.034
500.699
499.741
