data
499.184
2567.23
2715.68
913.356
303.63
1095.35
404.691
2651.38
3515.24
3660.74
172.706
1747.34
595.92
5884.06
272.724
1487.17
2688.17
653.566
730.329
543.909
3099.99
296.617
500.634
6686.84
1107.99
2747.98
456.722
599.304
400.425
499.106
679.684
1524.05
296.321
6056.52
2816.49
126.711
500.024
609.194
390.851
599.819
452.033
447.912
3316.05
184.133
500.025
500.218
532.015
467.807
2577.29
702.94
219.587
1096
3136
850.765
8037.26
1101.09
279.54
2548.62
