,data
0,1.8039889677634475
1,1.695306221219636
2,0.3535783298880758
3,1.787538659553921
4,1.5509635301124947
5,0.4968248932705932
6,1.171153130776406
7,-0.2986233617631685
8,1.9343874791643993
9,0.517003937048951
10,0.6655436918479407
11,0.9937478326116446
12,1.6160856477620509
13,-0.08122846524296323
14,-0.6625627456185651
15,1.1565281641514928
16,0.6318225786003855
17,1.8658548461082112
18,0.7331365369812015
19,0.2979013364778521
20,1.2450083552125726
21,1.9903697356850047
22,1.6766001862615174
23,1.3769575279690454
24,2.0993654489587525
25,1.902256392601557
26,0.7215668147030558
27,1.960348353108683
28,0.618386498078437
29,1.1776120405395365
30,0.981928482010223
31,-0.11530447415182776
32,-0.13664129583879514
33,1.2505551098307461
34,1.3737705549141024
35,-0.3570914002342468
36,0.7574659236207982
37,1.2663566224137586
38,0.9047567285805148
39,0.12723467851285197
40,0.9432488899825334
41,0.4301183787018161
42,1.782663182969149
43,0.8314971371543793
44,1.0665334305703833
45,2.082200508078509
46,0.6507477673328436
47,1.1283952204024346
48,1.245133584392771
49,1.2805093139980588
50,0.07155897871228367
51,0.47265399287487525
52,0.7892340482472209
53,1.7000644905408413
54,1.1867849463198334
55,0.4487772036680376
56,1.0217823605748813
57,-0.09262470571529469
58,0.7683711978064183
59,0.7834484907522685
60,0.5226253815034855
61,0.7820247395196095
62,1.738521651510903
63,1.5023973623719196
64,1.8276598886213882
65,0.823348783884456
66,1.4442915709451478
67,0.960272524706249
68,1.2630588985629698
69,1.5705278281860666
70,0.3623129274460214
71,-0.0621821121439482
72,1.5335979541120375
73,0.4443599947637215
74,0.277208537052956
75,0.5882109458822324
76,1.1649900847624968
77,1.0896857305617456
78,1.2548792318682136
79,1.4823859505488624
80,0.3516079046270223
81,0.3383987206271607
82,1.2768770888810281
83,0.4179011048468312
84,0.7146182023867119
85,1.1773472117100403
86,0.8421866939438819
87,0.7781505338423712
88,0.6342231711975128
89,0.36083367427408286
