,data
0,0.9262130941650031
1,0.9507755894492791
2,0.9104410424096621
3,1.5446567997654594
4,2.2527884481210085
5,1.4503159489174295
6,0.3602279630403784
7,1.3003351667381031
8,1.2011482929212594
9,1.1270129027784201
10,2.0024724834360024
11,1.6476285124202956
12,2.3600898897126488
13,0.1440278573738476
14,0.6339191004449828
15,0.09483159191487966
16,1.7071238204088621
17,2.1474430156181183
18,1.0039431199414008
19,0.5386949166118001
20,0.7414449310844018
21,1.0179744516247857
22,0.6136077437831804
23,2.3448468327897434
24,2.067058107826635
25,0.6056641565151671
26,1.486293985708738
27,1.5790020875168906
28,1.046551456519694
29,1.2880964791637661
