,data
0,0.574148718186398
1,0.44741489108098464
2,0.4241119578216978
3,0.7616675229255874
4,0.5627317189317605
5,0.6802421430405069
6,0.7562120042727575
7,0.6737719463878895
8,0.7788084644214193
9,0.614388803479695
10,0.6964190062382842
11,0.5631514251355675
12,0.5755328470027423
13,0.2940175472286858
14,0.4965719438166032
15,0.57033706760716
16,0.6416767513390972
17,0.8033270104222572
18,0.6584326598247212
19,0.5929197487985237
20,0.8392058464026144
21,0.6878230445407225
22,0.7769767007315516
23,0.4302591842844823
24,0.5824293974336834
25,0.6327652952824944
26,0.7489853559162668
27,0.6451136363523124
28,0.5005432279392533
29,0.6391143338193723
