,data
0,1.5768833386048762
1,1.8684642330250105
2,1.3287032068820865
3,0.6487733134612773
4,2.194207336772612
5,1.3160761976670157
6,2.335089427104438
7,1.4169175244229057
8,1.4078020274905572
9,0.8031345594430837
10,2.0061026152652244
11,1.2483687331165243
12,0.8552497029519799
13,2.0051820459351717
14,1.7519916259077948
15,0.08509404718563007
16,0.3728992223531826
17,2.254703732488557
18,0.466538491603668
19,2.7787405201276707
20,1.415326529774641
21,1.2531935376217755
22,1.1970618938994033
23,1.1849878288506193
24,1.0734202590535715
25,1.8000355363524085
26,3.0483715674338594
27,1.2732556200304355
28,1.3242432672013107
29,1.2721516221618987
30,0.3840226875199104
31,1.1065998107804826
32,0.7510429803146158
33,0.46755498384170624
34,1.162987498016157
35,2.0541995962564283
36,2.1709345807086926
37,1.6340922068911785
38,1.412467576033547
39,1.011565512040342
40,1.1083837340437008
41,0.6488840160943734
42,0.8540628864884422
43,0.8432730169531313
44,2.2791714359010604
45,2.7239899983230815
46,1.6150320404660838
47,1.1447142247621926
48,1.6702746844014977
49,2.772968165701908
50,1.1842386866689152
51,1.814616019298124
52,1.3529638673210094
53,1.9012799972881262
54,0.9529903127894142
55,0.4094879753375953
56,2.0996192255484307
57,0.8868857309381772
58,2.1018588440714394
59,1.2267213608984762
