data
528.631
471.104
499.65
500.22
527.789
477.487
503.179
496.428
494.906
601.494
400.413
498.15
538.019
461.71
500.128
505.608
494.318
500.013
500.106
561.008
438.844
500.041
499.97
500.063
500.012
500.017
563.53
440.294
496.346
