,data
0,0.7890383932878878
1,0.9796597591773255
2,1.775767173353884
3,0.49233128870195464
4,2.0341992626611436
5,1.8240007200892452
6,1.8833469150267073
7,1.5490225929664116
8,0.7796438700808813
9,3.1605818189367034
10,0.934080541567275
11,0.9175833580703708
12,2.007317492923922
13,1.3580992200152289
14,0.8222536019620442
15,1.0758346870747268
16,1.575677180422311
17,2.6768703834562873
18,1.0413441581884049
19,1.9419446138804877
20,2.195316898256902
21,1.5121559832871552
22,1.0529751365988125
23,0.3467482752673672
24,1.4744221901899346
25,1.4812749105816645
26,1.9880407811848717
27,1.4273498881350852
28,1.8804085696203985
29,2.3989560035834177
