data
0.809383
0.894333
1.04586
0.61062
0.786179
1.38567
0.914154
1.04049
0.468712
0.246235
0.846429
0.593857
0.604111
0.373055
0.946866
0.665993
0.620822
0.799823
0.850993
0.551626
1.0493
0.639657
1.05626
0.623513
0.842096
0.904164
0.866911
0.543644
0.217615
