,data
0,-0.1999566343246575
1,0.7386412986987265
2,1.0162904557385355
3,4.563352184633459
4,5.932114980209661
5,3.381732069879014
6,-1.288756469768558
7,0.5169393881849809
8,-0.29860731091846215
9,1.751694152528967
10,3.2182930428429355
11,2.0991696747158684
12,0.46473182848927364
13,1.5233093091204908
14,1.479255906416438
15,2.9453868257246105
16,3.2258340779430097
17,2.0281756958503756
18,1.6442527792817672
19,0.09231794309289332
20,5.132346382486299
21,0.13207459511529174
22,2.8041520819166736
23,0.8943388621804322
24,0.8642554228530883
25,1.9094146222039865
26,3.911466019710854
27,2.725329904012865
28,2.103767108927066
29,2.3105890730295853
30,1.633113566261797
31,2.641009428948193
32,2.843440066330662
33,1.335514814863735
34,4.299001012455422
35,6.895700312094705
36,0.9200651648693619
37,0.09583525774508717
38,2.8894546720838674
39,3.8299972532077096
40,4.494331258435302
41,0.06036069479085793
42,1.2923651098938294
43,0.8240258374205978
44,0.6457438933677553
45,1.5708191028910121
46,2.1196507152305997
47,1.313601367648308
48,1.9317264117217783
49,1.0935660958859073
50,-0.3617407818060263
51,1.6115398458955585
52,4.3757961838416435
53,0.10366134359243606
54,2.8290219695268144
55,5.466062584029757
56,3.9226962919091943
57,3.623565876733737
58,1.3341303395826802
59,-1.5757878126427065
