,data
0,2.443161000680533
1,1.0204710121418512
2,3.068689217986078
3,1.012622478402023
4,2.4476142811099293
5,2.7857846092750345
6,2.168195587124632
7,2.9497834964027647
8,2.066519537842539
9,1.525964003908943
10,2.2854358133896397
11,2.637831137564034
12,1.672525284490811
13,2.5350253610327247
14,1.7585978762595997
15,2.6151847893088815
16,2.0562683848607337
17,1.9086716510943174
18,2.1064827461608084
19,2.5646950670064577
20,1.2056041983237362
21,0.900151660183569
22,0.9510853333036291
23,1.575766969794291
24,1.8155846568731278
25,2.024194885235427
26,1.5715923527516709
27,1.5018191683391915
28,2.058599675973031
29,1.773208735872837
