,data
0,2.8973192307072724
1,1.915111142611271
2,0.9701118882658322
3,0.8289665649359357
4,4.648415048718965
5,2.333751717726769
6,3.0161605588747307
7,3.222077722365637
8,3.127490021622973
9,1.5258725163274525
10,2.0883887367597587
11,2.0925413873908205
12,1.5218703929766255
13,2.2157644322395775
14,2.0062972216999473
15,4.065347104345788
16,3.0258307800512245
17,3.6661699194459025
18,2.9356600697072572
19,2.3545611070892694
20,3.6564468874259366
21,0.7584403350223299
22,2.866610328187232
23,4.00251749117297
24,2.7715691714297632
25,2.860064079198145
26,2.7101853210232214
27,1.81618638542679
28,2.8220527392257932
29,3.669877439364043
30,0.9496167387998975
31,0.15658704171891324
32,4.388408786922916
33,3.7709773026587525
34,1.7005504301965435
35,1.2478107800234188
36,0.5822949044500734
37,2.0216493368085464
38,1.9289939260981057
39,3.442370959862205
40,4.811204323900718
41,4.443627295997654
42,0.8600591604244658
43,4.431094939333635
44,2.922293339733689
45,1.117839970461148
46,3.6464297309042024
47,2.0583909220936825
48,2.3622569974877163
49,2.2137153929218494
50,2.5605957797673113
51,2.368815036245757
52,3.97523270626529
53,2.358820896475617
54,2.9489044165570055
55,3.1249121505773902
56,2.5962861217061786
57,3.2599039666744845
58,3.292915954391159
59,3.06142086770367
