data
498.055
497.806
498.642
498.292
500.896
496.709
501.201
498.681
502.087
497.448
499.803
499.546
500.811
498.839
499.88
499.896
500.571
496.017
499.994
499.223
499.695
500.317
499.789
499.188
501.142
497.2
496.97
501.211
498.485
