,data
0,0.3964808387955443
1,0.6473093280204834
2,0.47194070677780076
3,0.47727686992554647
4,0.5962019955436464
5,0.5763605403498482
6,0.5456642592640589
7,0.5113041736625648
8,0.4313923891390521
9,0.60446668252759
10,0.5130456220936767
11,0.3893461686634693
12,0.4846676951002091
13,0.5279259185302545
14,0.4946946893921303
15,0.42942242438366673
16,0.431824728101001
17,0.5325399504955755
18,0.533563386461338
19,0.512206459694904
20,0.5873101707547984
21,0.4706495103203159
22,0.5003310215721904
23,0.4200713504491335
24,0.5125188301114086
25,0.5743496474249974
26,0.6265552949906237
27,0.5000729988095542
28,0.5500437780532201
29,0.4527700957799437
30,0.42168553793838104
31,0.4458124327860442
32,0.5738171402886232
33,0.5150842409211911
34,0.48352497884975415
35,0.5399651672979275
36,0.4339892393608414
37,0.43802186030750495
38,0.5228826919665575
39,0.42278480107811295
40,0.5707315765093508
41,0.5580457845135643
42,0.6478262282476703
43,0.4153792540314063
44,0.5493952991884408
45,0.4029509185075695
46,0.43821399607302153
47,0.4304690698503112
48,0.5233900589361251
49,0.6882092275601228
50,0.4661509473218056
51,0.4469445019943598
52,0.5887273746095287
53,0.4002422865810983
54,0.418290419076363
55,0.4841088552202243
56,0.5258618565916245
57,0.548332481113188
58,0.4247846864057032
59,0.43796903547979393
60,0.6184005719810687
61,0.46592151098831047
62,0.42265950378478123
63,0.519770037847288
64,0.5364900827875195
65,0.36301566583775036
66,0.5403338603353083
67,0.4947044287497198
68,0.4577221918978905
69,0.4536065526662991
70,0.5374692951470976
71,0.5546205412586505
72,0.50019466804807
73,0.542363149059963
74,0.4197780175867156
75,0.6024348048891222
76,0.5325299349758407
77,0.47277632159596994
78,0.5017261298962082
79,0.47528835925256885
80,0.47828293769410235
81,0.4584974534263597
82,0.5722906551365705
83,0.4628620012921294
84,0.5279669675586861
85,0.48219801257372047
86,0.4436188200693236
87,0.4836869677261464
88,0.571946249197676
89,0.5402477015913553
90,0.5485086443635874
91,0.5916591946998804
92,0.559916431343738
93,0.4797690257400969
94,0.42433138265886416
95,0.4466542386263684
96,0.4880261605018006
97,0.3442610583308483
98,0.3968122410378868
99,0.44785734805299104
100,0.3460668717726124
101,0.5701605588102427
102,0.5113355893149932
103,0.5358942496716699
104,0.49804910776715655
105,0.5453138153671541
106,0.5408278958244427
107,0.5010040230742991
108,0.536629069487601
109,0.5182375335042188
110,0.3946128072619832
111,0.5167468165689406
112,0.4944019171935314
113,0.4854691088859865
114,0.6430575330415377
115,0.46418706181842656
116,0.5257589456688625
117,0.5335847666240267
118,0.5278220198993046
119,0.5315472499525469
120,0.4768665242028971
121,0.5734672420240436
122,0.5547762911141513
123,0.4331739729981131
124,0.49085249754529264
125,0.6001929756253535
126,0.3352273827055618
127,0.4013220482894525
128,0.5325373738721584
129,0.4301986983342906
130,0.5571697185306608
131,0.45685040764273716
132,0.3209677648476169
133,0.3946797114751341
134,0.5856414468371558
135,0.4773572045725503
136,0.5291775609580073
137,0.5472982589428462
138,0.5453560291755066
139,0.604182591302324
140,0.4233065188009809
141,0.5697563828357581
142,0.40010515238439315
143,0.5248940593012907
144,0.5388762729155657
145,0.4772701921817651
