data
491.177
499.49
496.341
504.019
496.005
503.656
500.004
500.17
499.863
499.975
500.008
499.977
500.065
499.898
500.047
499.97
500.019
500.024
500.038
499.982
499.994
499.976
499.972
500.02
499.936
500.025
500.051
499.967
500.017
