,data
0,1.1814471801313355
1,1.3422770486135418
2,3.4915556043001543
3,0.5072811290457386
4,2.209617330997131
5,2.0310831967598304
6,4.6716974069450865
7,2.4744683477797396
8,3.8061038390251394
9,2.865326568491681
10,2.929401405015973
11,2.1340066649518152
12,2.0403223166694704
13,2.5359721815269793
14,1.498416905829048
15,2.512865066846789
16,0.8689024463983913
17,1.0117239100921935
18,0.7568793858763994
19,0.5136331826355447
20,0.637148381665785
21,-0.1420963563882225
22,2.3483077316791925
23,1.6818542338666955
24,2.4857755336531264
25,2.469407492110561
26,1.2542191664224291
27,2.0035504128597483
28,1.1075370886110139
29,1.628973211331517
