,data
0,1.7876450381850395
1,1.6300486174337085
2,1.262773815492305
3,2.5898579274283566
4,0.7811806977249256
5,2.395485918120369
6,-0.43015323072508105
7,1.093025743131308
8,1.19074923830853
9,1.463269534071008
10,1.936477227819839
11,0.9301392372724148
12,-0.5449012911903233
13,1.0110669657469433
14,0.6827168741322022
15,1.6809737298169758
16,3.0449531023918146
17,1.5407291974791115
18,1.017259036648735
19,1.5907540097650854
20,1.4579059998370638
21,0.9035420124662626
22,1.9333677938439393
23,1.8552439861046846
24,0.7889810336541531
25,1.3373393291207325
26,1.164346964114907
27,0.5539040672116211
28,0.9896871180622249
29,0.6780420129880359
