data
499.114
500.095
499.924
500.922
499.586
501.028
499.047
500.626
499.785
499.734
499.715
500.235
500.783
499.623
500.112
499.12
499.977
500.184
499.799
500.278
499.811
499.559
500.344
500.06
500.782
499.707
499.946
500.043
504.266
