,data
0,1.3951235159387938
1,1.2668403348054154
2,2.599996926082172
3,0.2766851932049571
4,0.7053087465028942
5,1.5272857502128956
6,0.9284623003247573
7,0.8203663939874477
8,1.176331608454886
9,1.3413990495423487
10,1.4117284650688817
11,0.2684494506174867
12,2.2435716239739807
13,1.4092439233541354
14,1.0739733067097583
15,1.571025050892059
16,3.4299427566705543
17,1.037496112945104
18,1.5981432380841374
19,1.6670586680462287
20,1.2894507575465606
21,1.690545955728261
22,1.5965170033836666
23,1.2534571734404316
24,2.75442763789432
25,1.2002426664818673
26,1.9665691381717623
27,1.1053224167979845
28,0.8395155767057445
29,1.0365309681115722
