,data
0,0.9703169965597274
1,2.0464263069357984
2,1.043514088962284
3,1.7606187845957206
4,0.7648078173367732
5,2.4334061484333684
6,-0.005519460371473439
7,2.9534267915951258
8,0.7384104975241053
9,1.9610207072241088
10,3.0135437875237088
11,2.0766204145577403
12,3.104164657202526
13,2.864036774559445
14,2.1472377377423855
15,0.5854005793468187
16,3.3628258650451386
17,1.494920130915014
18,3.3709568697214656
19,5.52167008150461
20,2.793159225809983
21,-0.1296035538540261
22,0.3646304570110679
23,2.6487363583081747
24,2.697893596066741
25,2.390798017992396
26,2.1249404935049077
27,2.5059528468684897
28,2.3744108153049
29,2.1598809629774554
30,-0.6843392686636101
31,2.2500385148876116
32,3.1323759656232686
33,1.348808521177918
34,3.629940694094809
35,2.957764000476632
36,2.1356654903806342
37,0.5371864137190243
38,3.2945809941529953
39,2.2900496041330953
40,3.1201595338639736
41,1.8044675133007846
42,2.156301490635404
43,1.0912011698596138
44,0.6998812543309678
45,2.1184027402318955
46,2.505979198570567
47,2.726517689441807
48,2.4272542873412726
49,2.0231645496429307
50,2.3390560156787643
51,1.7011620065356179
52,2.5333981591156975
53,-0.6931862728287661
54,1.91299382286881
55,3.1598883518314596
56,0.8818864094523045
57,0.38465667179523266
58,2.311327109106363
59,0.9016680834884734
