,data
0,0.6856435506587392
1,0.6103527834833637
2,0.6273066030021675
3,0.7072894913738209
4,0.8608486743278385
5,0.6499840747727351
6,0.6916490216727433
7,0.5312349722351669
8,0.6780345983383333
9,0.9332534390038549
10,0.8766615153936821
11,0.4724817178460115
12,0.6753329291755633
13,0.5722096031114838
14,0.773789754712678
15,0.8669900165240945
16,0.6184399323921271
17,0.5975415410216475
18,0.5657986217444275
19,0.5950526108225237
20,0.5139672352894928
21,0.5219952837774247
22,0.7449534076908491
23,0.7598138937731902
24,0.5154662501990659
25,0.4048189045569001
26,0.5223048768325085
27,0.9046089328168834
28,0.6942232356345353
29,0.3654666284324329
