data
497.461
497.618
497.529
498.167
499.31
499.215
498.743
497.333
499.729
499.051
498.407
498.491
497.965
498.209
499.366
499.581
499.15
497.778
498.497
501.149
496.976
498.119
499.971
498.952
498.984
499.285
498.518
498.646
497.949
