data
0.598576
0.566171
1.05628
0.235898
0.743932
0.666534
0.580096
0.465534
0.563697
0.533643
0.703511
0.598037
0.47984
0.484857
0.767363
0.90571
0.841085
0.656526
0.434178
0.782557
0.546902
0.470074
0.796873
0.58188
0.451106
0.850939
0.779556
1.06159
0.913468
0.467187
