,data
0,1.070776908832196
1,0.8547944411458089
2,0.89922614562187
3,1.1533950739644963
4,0.9804978826663718
5,1.0610898804032982
6,1.0214358018976943
7,1.3206816911532433
8,1.006047788048643
9,1.002483079963584
10,0.9536634726057802
11,0.9707140088089204
12,1.0578233867846412
13,1.3192925917490974
14,0.990176851167058
15,0.975770918295215
16,0.8493077307533178
17,1.2441352089838926
18,0.5915991174268971
19,0.8600865439123043
20,1.0952748111207098
21,0.789427202497631
22,0.9685061854905566
23,1.1160313639003092
24,0.7755116061726253
25,1.5389042657336798
26,1.057588098264246
27,0.829512483393328
28,1.069829384660356
29,0.7573305367314529
